DATA;REG_ANS;CD_CONTA_CONTABIL;DESCRICAO;VL_SALDO_INICIAL;VL_SALDO_FINAL;trimestre;ano
2023-01-01;359033;12781901;Outros Bens e Títulos a Receber;135703.52;136329.26;1T;2023
2023-01-01;359033;127819018;Outros Créditos ou Bens a Receber;135703.52;136329.26;1T;2023
2023-01-01;359033;128;DESPESAS ANTECIPADAS;37388.26;39669.63;1T;2023
2023-01-01;359033;1281;DESPESAS ADMINISTRATIVAS;37388.26;39669.63;1T;2023
2023-01-01;359033;12811;DESPESAS ADMINISTRATIVAS;37388.26;39669.63;1T;2023
2023-01-01;359033;128119;Despesas Administrativas;37388.26;39669.63;1T;2023
2023-01-01;359033;12811901;Despesas Administrativas;37388.26;39669.63;1T;2023
2023-01-01;359033;128119011;Despesas Administrativas;37388.26;39669.63;1T;2023
2023-01-01;359033;129;CONTA-CORRENTE COM COOPERADOS;11058.85;11058.85;1T;2023
2023-01-01;359033;1291;CRÉDITOS A RECEBER DE COOPERADOS;11058.85;11058.85;1T;2023
2023-01-01;359033;12911;CRÉDITOS A RECEBER DE COOPERADOS;11058.85;11058.85;1T;2023
2023-01-01;359033;129119;Créditos a receber de Cooperados;11058.85;11058.85;1T;2023
2023-01-01;359033;12911901;Créditos a receber de Cooperados;11058.85;11058.85;1T;2023
2023-01-01;359033;129119011;Créditos a receber de Cooperados;11058.85;11058.85;1T;2023
2023-01-01;359033;13;ATIVO NÃO CIRCULANTE;24693294.06;25637760.91;1T;2023
2023-01-01;359033;131;REALIZÁVEL A LONGO PRAZO;8871509.92;9159734.19;1T;2023
2023-01-01;359033;1317;DEPÓSITOS JUDICIAIS E FISCAIS;8734213.66;9018405.98;1T;2023
2023-01-01;359033;13171;DEPÓSITOS JUDICIAIS E FISCAIS;8734213.66;9018405.98;1T;2023
2023-01-01;359033;131719;Depósitos Judiciais e Fiscais;8734213.66;9018405.98;1T;2023
2023-01-01;359033;13171901;Depósitos Judiciais e Fiscais;8734213.66;9018405.98;1T;2023
2023-01-01;359033;131719012;Depósitos Judiciais e Fiscais - Tributos;7013086.26;7286619.01;1T;2023
2023-01-01;359033;131719013;Depósitos Judiciais - Civeis;19929.69;19929.69;1T;2023
2023-01-01;359033;131719015;Depósitos Judiciais - Ressarcimento SUS;1533471.55;1544131.12;1T;2023
2023-01-01;359033;131719016;Depósitos Judiciais - TSS e Multas ANS;167726.16;167726.16;1T;2023
2023-01-01;359033;1318;OUTROS CRÉDITOS A RECEBER E DIREITOS A LONGO PRAZO;137296.26;141328.21;1T;2023
2023-01-01;359033;13181;OUTROS CRÉDITOS A RECEBER A LONGO PRAZO;137296.26;141328.21;1T;2023
2023-01-01;359033;131819;Outros Créditos a Receber a Longo Prazo;137296.26;141328.21;1T;2023
2023-01-01;359033;13181901;Outros Créditos a Receber a Longo Prazo;137296.26;141328.21;1T;2023
2023-01-01;359033;131819011;Outros Créditos a Receber a Longo Prazo;137296.26;141328.21;1T;2023
2023-01-01;359033;132;INVESTIMENTOS;2751290.71;2883409.4;1T;2023
2023-01-01;359033;1321;PARTICIPAÇÕES SOCIETÁRIAS PELO MÉTODO DE EQUIVALÊNCIA PATRIMONIAL;84288.08;151743.5;1T;2023
2023-01-01;359033;13215;PARTICIPAÇÕES EM INSTITUIÇÕES NÃO REGULADAS;84288.08;151743.5;1T;2023
2023-01-01;359033;132159;Participações em Instituições Não Reguladas;84288.08;151743.5;1T;2023
2023-01-01;359033;13215902;Ações / Quotas de Empresas - Coligadas;84288.08;151743.5;1T;2023
2023-01-01;359033;132159021;Valor Patrimonial;84288.08;151743.5;1T;2023
2023-01-01;359033;1322;PARTICIPAÇÕES SOCIETÁRIAS PELO MÉTODO DE CUSTO;2167002.63;2231665.9;1T;2023
2023-01-01;359033;13221;PARTICIPAÇÕES SOCIETÁRIAS PELO MÉTODO DE CUSTO;2167002.63;2231665.9;1T;2023
2023-01-01;359033;132219;Participações Societárias pelo Método de Custo;2167002.63;2231665.9;1T;2023
2023-01-01;359033;13221901;Participações em Operadoras e Rede Assistencial;1572812.23;1637475.5;1T;2023
2023-01-01;359033;132219011;Participação em Operadoras;1572812.23;1637475.5;1T;2023
2023-01-01;359033;13221902;Participações em Instituições Reguladas (SUSEP, BACEN, PREVIC);205116.36;205116.36;1T;2023
2023-01-01;359033;132219021;Participações em Instituições Reguladas (SUSEP, BACEN, PREVIC);205116.36;205116.36;1T;2023
2023-01-01;359033;13221903;Outras Participações;389074.04;389074.04;1T;2023
2023-01-01;359033;132219031;Outras Participações;389074.04;389074.04;1T;2023
2023-01-01;359033;1324;IMÓVEIS DESTINADOS À RENDA;500000.0;500000.0;1T;2023
2023-01-01;359033;13241;IMÓVEIS DESTINADOS À RENDA;500000.0;500000.0;1T;2023
2023-01-01;359033;132419;Imóveis destinados à renda;500000.0;500000.0;1T;2023
2023-01-01;359033;13241901;Custo de Aquisição;500000.0;500000.0;1T;2023
2023-01-01;359033;132419011;Terrenos;500000.0;500000.0;1T;2023
2023-01-01;359033;133;IMOBILIZADO;12679498.98;13204190.08;1T;2023
2023-01-01;359033;1331;IMÓVEIS DE USO PRÓPRIO;4847782.69;4783762.9;1T;2023
2023-01-01;359033;13311;IMÓVEIS - HOSPITALARES/ODONTOLÓGICOS;4847782.69;4783762.9;1T;2023
2023-01-01;359033;133119;Imóveis - Hospitalares/Odontológicos;4847782.69;4783762.9;1T;2023
2023-01-01;359033;13311901;Custo de Aquisição;6613797.88;6613797.88;1T;2023
2023-01-01;359033;133119011;Terrenos;2509905.44;2509905.44;1T;2023
2023-01-01;359033;133119012;Edificações;4103892.44;4103892.44;1T;2023
2023-01-01;359033;13311903;(-) Depreciação acumulada;-1766015.19;-1830034.98;1T;2023
2023-01-01;359033;133119031;Edificações;-1766015.19;-1830034.98;1T;2023
2023-01-01;359033;1332;IMOBILIZADO DE USO PRÓPRIO;4176457.84;4177682.55;1T;2023
2023-01-01;359033;13321;HOSPITALARES/ODONTOLÓGICOS;4059926.33;4061555.41;1T;2023
2023-01-01;359033;133219;Hospitalares/Odontológicos;4059926.33;4061555.41;1T;2023
2023-01-01;359033;13321901;Custo de Aquisição;6059570.69;6110771.35;1T;2023
2023-01-01;359033;133219011;Instalações;17715.0;17715.0;1T;2023
2023-01-01;359033;133219012;Máquinas e equipamentos;4399309.64;4402747.75;1T;2023
2023-01-01;359033;133219013;Equipamentos de Processamento Eletrônico de Dados - Hardware;804623.3;831212.37;1T;2023
2023-01-01;359033;133219014;Móveis e utensilios;837922.75;859096.23;1T;2023
2023-01-01;359033;13321903;(-) Depreciação acumulada;-1999644.36;-2049215.94;1T;2023
2023-01-01;359033;133219031;Instalações;-17715.0;-17715.0;1T;2023
2023-01-01;359033;133219032;Máquinas e equipamentos;-1581999.46;-1620466.3;1T;2023
2023-01-01;359033;133219033;Equipamentos de Processamento Eletrônico de Dados - Hardware;-94053.78;-98270.22;1T;2023
2023-01-01;359033;133219034;Móveis e utensilios;-305876.12;-312764.42;1T;2023
2023-01-01;359033;13322;NÃO HOSPITALARES/ODONTOLÓGICOS;116531.51;116127.14;1T;2023
2023-01-01;359033;133229;Não Hospitalares/Odontológicos;116531.51;116127.14;1T;2023
2023-01-01;359033;13322901;Custo de Aquisição;285609.22;285609.22;1T;2023
2023-01-01;359033;133229012;Máquinas e equipamentos;79227.07;79227.07;1T;2023
2023-01-01;359033;133229013;Equipamentos de Processamento Eletrônico de Dados - Hardware;72419.21;72419.21;1T;2023
2023-01-01;359033;133229014;Móveis e utensilios;44546.98;44546.98;1T;2023
2023-01-01;359033;133229015;Veiculos;89415.96;89415.96;1T;2023
2023-01-01;359033;13322903;(-) Depreciação acumulada;-169077.71;-169482.08;1T;2023
2023-01-01;359033;133229032;Máquinas e equipamentos;-73213.6;-73557.79;1T;2023
2023-01-01;359033;133229034;Móveis e utensilios;-44931.77;-44991.95;1T;2023
2023-01-01;359033;133229035;Veiculos;-50932.34;-50932.34;1T;2023
2023-01-01;359033;1333;IMOBILIZAÇÕES EM CURSO;3655258.45;4242744.63;1T;2023
2023-01-01;359033;13331;HOSPITALARES/ODONTOLÓGICOS;3630938.45;4218424.63;1T;2023
2023-01-01;359033;133319;Hospitalares/Odontológicos;3630938.45;4218424.63;1T;2023
2023-01-01;359033;13331901;Custo de Aquisição;3630938.45;4218424.63;1T;2023
2023-01-01;359033;133319012;Imóveis em construção;3630938.45;4218424.63;1T;2023
2023-01-01;359289;441919759;(-) Reversão da Provisão Sobre Taxa de Administração de Benefícios a Receber;0.0;-1241.3;1T;2023
2023-01-01;359289;442;OUTRAS DESPESAS OPERACIONAIS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANO DE SAÚDE DA OPERADORA;0.0;3367611.39;1T;2023
2023-01-01;359289;4421;DESPESAS COM OPERAÇÕES DE ASSISTÊNCIA A SAÚDE;0.0;2200076.5;1T;2023
2023-01-01;359289;44211;DESPESAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;2200076.5;1T;2023
2023-01-01;359289;442119;Despesas com Prestação de Serviços;0.0;2200076.5;1T;2023
2023-01-01;359289;44211911;Despesas com Prestação de Serviços;0.0;2671501.24;1T;2023
2023-01-01;359289;442119119;Despesas com Prestação de Serviços - Outros;0.0;2671501.24;1T;2023
2023-01-01;359289;44211912;(-) Dedução de Despesas com Prestação de Serviços;0.0;-506232.16;1T;2023
2023-01-01;359289;442119129;(-) Dedução de Despesas com Prestação de Serviços - Outros;0.0;-506232.16;1T;2023
2023-01-01;359289;44211971;Despesas com Prestação de Serviços;0.0;541484.68;1T;2023
2023-01-01;359289;442119719;Despesas com Prestação de Serviços - Outros;0.0;541484.68;1T;2023
2023-01-01;359289;44211972;(-) Dedução de Despesas com Prestação de Serviços;0.0;-585957.41;1T;2023
2023-01-01;359289;442119729;(-) Dedução de Despesas com Prestação de Serviços - Outros;0.0;-585957.41;1T;2023
2023-01-01;359289;44211973;Provisão Sobre Créditos de Operações de Assistência Médico-Hospitalar Não Relacionadas com Plano de Saúde;0.0;79280.15;1T;2023
2023-01-01;359289;442119731;Provisão Sobre Créditos de Operações  de Assistência Não Relacionadas com Plano de.Saúde;0.0;84682.79;1T;2023
2023-01-01;359289;442119739;(-) Reversão da Provisão Sobre Créditos de Oper. Assist. Não Relacionadas com Plano de Saúde;0.0;-5402.64;1T;2023
2023-01-01;359289;4422;DESPESAS COM OPERAÇÕES DE INTERCÂMBIO EVENTUAL;0.0;182534.02;1T;2023
2023-01-01;359289;44221;DESPESAS COM OPERAÇÕES DE INTERCÂMBIO EVENTUAL MÉDICO-HOSPITALAR;0.0;182534.02;1T;2023
2023-01-01;359289;442219;Despesas com Operações de Intercâmbio Eventual;0.0;182534.02;1T;2023
2023-01-01;359289;44221911;Despesas com Operações de Intercâmbio Eventual;0.0;182534.02;1T;2023
2023-01-01;359289;442219111;Despesas com Intercâmbio Eventual por Diferença de Tabela;0.0;182534.02;1T;2023
2023-01-01;359289;4429;OUTRAS DESPESAS OPERACIONAIS;0.0;985000.87;1T;2023
2023-01-01;359289;44299;OUTRAS DESPESAS OPERACIONAIS;0.0;985000.87;1T;2023
2023-01-01;359289;442999;Outras Despesas Operacionais;0.0;985000.87;1T;2023
2023-01-01;359289;44299911;Outras Despesas Operacionais;0.0;985000.87;1T;2023
2023-01-01;359289;442999111;Outras Despesas Operacionais;0.0;985000.87;1T;2023
2023-01-01;359289;45;DESPESAS FINANCEIRAS;0.0;4057457.35;1T;2023
2023-01-01;359289;452;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;0.0;40343.22;1T;2023
2023-01-01;359289;4521;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;0.0;40343.22;1T;2023
2023-01-01;359289;45211;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;40343.22;1T;2023
2023-01-01;359289;452119;Despesas Financeiras com Operações de Assistência Médico-Hospitalar;0.0;40343.22;1T;2023
2023-01-01;359289;45211901;Despesas Financeiras com Operações de Assistência Médico-Hospitalar;0.0;40343.22;1T;2023
2023-01-01;359289;452119011;Descontos Concedidos;0.0;40343.22;1T;2023
2023-01-01;359289;453;DESPESA COM EMPRÉSTIMOS E FINANCIAMENTOS;0.0;3133355.71;1T;2023
2023-01-01;359289;4531;DESPESA FINANCEIRA COM EMPRÉSTIMOS;0.0;3133355.71;1T;2023
2023-01-01;359289;45311;DESPESA FINANCEIRA COM EMPRÉSTIMOS;0.0;3133355.71;1T;2023
2023-01-01;359289;453119;Despesa Financeira com Empréstimos;0.0;3133355.71;1T;2023
2023-01-01;359289;45311901;Despesa Financeira com Empréstimos;0.0;3133355.71;1T;2023
2023-01-01;359289;453119012;Empréstimos Bancários;0.0;3133355.71;1T;2023
2023-01-01;359289;458;OUTRAS DESPESAS FINANCEIRAS;0.0;883758.42;1T;2023
2023-01-01;359289;4581;DESPESAS FINANCEIRAS DE ENCARGOS SOBRE TRIBUTOS;0.0;223630.92;1T;2023
2023-01-01;359289;45811;DESPESAS FINANCEIRAS DE ENCARGOS SOBRE TRIBUTOS;0.0;223630.92;1T;2023
2023-01-01;359289;458119;Despesas Financeiras de Encargos sobre Tributos;0.0;223630.92;1T;2023
2023-01-01;359289;45811901;Despesas Financeiras de Encargos sobre Tributos;0.0;223630.92;1T;2023
2023-01-01;359289;458119011;Juros;0.0;165227.85;1T;2023
2023-01-01;359289;458119019;Outras Despesas;0.0;58403.07;1T;2023
2023-01-01;359289;4583;DESPESAS POR PAGAMENTOS EM ATRASO;0.0;8579.0;1T;2023
2023-01-01;359289;45831;DESPESAS POR PAGAMENTOS EM ATRASO;0.0;8579.0;1T;2023
2023-01-01;359289;458319;Despesas por Pagamentos em Atraso;0.0;8579.0;1T;2023
2023-01-01;359289;45831901;Despesas por Pagamentos em Atraso;0.0;8579.0;1T;2023
2023-01-01;359289;458319011;Despesas por Pagamentos em Atraso;0.0;8579.0;1T;2023
2023-01-01;359289;4584;DESPESAS COM IMPOSTOS E CONTRIBUIÇÕES SOBRE TRANSAÇÕES FINANCEIRAS;0.0;77570.13;1T;2023
2023-01-01;359289;45841;DESPESAS COM IMPOSTOS E CONTRIBUIÇÕES SOBRE TRANSAÇÕES FINANCEIRAS;0.0;77570.13;1T;2023
2023-01-01;359289;458419;Despesas com Impostos e Contribuições sobre Transações Financeiras;0.0;77570.13;1T;2023
2023-01-01;359289;45841901;Despesas com Impostos e Contribuições sobre Transações Financeiras;0.0;77570.13;1T;2023
2023-01-01;359289;458419012;Imposto Sobre Operações Financeiras - IOF;0.0;77570.13;1T;2023
2023-01-01;359289;4589;DESPESAS FINANCEIRAS DIVERSAS;0.0;573978.37;1T;2023
2023-01-01;359289;45891;DESPESAS FINANCEIRAS DIVERSAS;0.0;573978.37;1T;2023
2023-01-01;359289;458919;Despesas Financeiras Diversas;0.0;573978.37;1T;2023
2023-01-01;359289;45891901;Despesas Financeiras Diversas;0.0;573978.37;1T;2023
2023-01-01;359289;458919019;Despesas Financeiras Diversas;0.0;573978.37;1T;2023
2023-01-01;359289;46;DESPESAS ADMINISTRATIVAS;0.0;5894783.09;1T;2023
2023-01-01;359289;461;DESPESAS COM PESSOAL PRÓPRIO;0.0;3009846.79;1T;2023
2023-01-01;359289;4611;DESPESAS COM ADMINISTRAÇÃO;0.0;333147.36;1T;2023
2023-01-01;359289;46111;DESPESAS COM ADMINISTRAÇÃO;0.0;333147.36;1T;2023
2023-01-01;359289;461119;Despesas com Administração;0.0;333147.36;1T;2023
2023-01-01;359289;46111901;Despesas com Administração;0.0;333147.36;1T;2023
2023-01-01;359289;461119011;Honorários de Diretoria;0.0;239440.0;1T;2023
2023-01-01;359289;461119012;Honorários do Conselho de Administração;0.0;9020.0;1T;2023
2023-01-01;359289;461119014;Honorários do Conselho Fiscal;0.0;9020.0;1T;2023
2023-01-01;359289;461119019;Outras Despesas;0.0;75667.36;1T;2023
2023-01-01;359289;4612;DESPESAS COM EMPREGADOS;0.0;1632965.85;1T;2023
2023-01-01;359289;46121;DESPESAS COM EMPREGADOS;0.0;1632965.85;1T;2023
2023-01-01;359289;461219;Despesas com Empregados;0.0;1632965.85;1T;2023
2023-01-01;359289;46121901;Despesas com Empregados;0.0;1632965.85;1T;2023
2023-01-01;359289;461219011;Salários e Ordenados;0.0;1228592.68;1T;2023
2023-01-01;359289;461219012;Serviços Extraordinários;0.0;7745.42;1T;2023
2023-01-01;359289;461219013;Gratificações;0.0;49303.5;1T;2023
2023-01-01;359289;461219014;13º Salário/Férias;0.0;126930.35;1T;2023
2023-01-01;359289;461219015;Reclamações Trabalhistas;0.0;220393.9;1T;2023
2023-01-01;359289;4613;DESPESAS COM INDENIZAÇÕES;0.0;2317.18;1T;2023
2023-01-01;359289;46131;DESPESAS COM INDENIZAÇÕES;0.0;2317.18;1T;2023
2023-01-01;359289;461319;Despesas com Indenizações;0.0;2317.18;1T;2023
2023-01-01;359289;46131901;Despesas com Indenizações;0.0;2317.18;1T;2023
2023-01-01;359289;461319011;Aviso Prévio;0.0;2181.18;1T;2023
2023-01-01;359289;461319013;Indenizações Trabalhistas;0.0;136.0;1T;2023
2023-01-01;359289;4614;DESPESAS COM ENCARGOS SOCIAIS;0.0;712212.88;1T;2023
2023-01-01;359289;46141;DESPESAS COM ENCARGOS SOCIAIS;0.0;712212.88;1T;2023
2023-01-01;359289;461419;Despesas com Encargos Sociais;0.0;712212.88;1T;2023
2023-01-01;359289;46141901;Despesas com Encargos Sociais;0.0;712212.88;1T;2023
2023-01-01;359289;461419011;Previdência Social;0.0;504499.84;1T;2023
2023-01-01;359289;461419012;FGTS;0.0;207713.04;1T;2023
2023-01-01;359289;4618;DESPESAS COM TRANSPORTE DE EMPREGADOS;0.0;130320.39;1T;2023
2023-01-01;359289;46181;DESPESAS COM TRANSPORTE DE EMPREGADOS;0.0;130320.39;1T;2023
2023-01-01;359289;461819;Despesas com Transporte de Empregados;0.0;130320.39;1T;2023
2023-01-01;359289;46181901;Despesas com Transporte de Empregados;0.0;130320.39;1T;2023
2023-01-01;359289;461819011;Vale Transporte;0.0;130320.39;1T;2023
2023-01-01;359289;4619;OUTRAS DESPESAS COM PESSOAL PRÓPRIO;0.0;198883.13;1T;2023
2023-01-01;359289;46191;OUTRAS DESPESAS COM PESSOAL PRÓPRIO;0.0;198883.13;1T;2023
2023-01-01;359289;461919;Outras Despesas com Pessoal Próprio;0.0;198883.13;1T;2023
2023-01-01;359289;46191901;Outras Despesas com Pessoal Próprio;0.0;198883.13;1T;2023
2023-01-01;359289;461919019;Outras Despesas;0.0;198883.13;1T;2023
2023-01-01;359289;462;DESPESAS COM SERVIÇOS DE TERCEIROS;0.0;756804.15;1T;2023
2023-01-01;359289;4621;REMUNERAÇÃO POR SERVIÇOS DE TERCEIROS;0.0;756804.15;1T;2023
2023-01-01;359289;46211;REMUNERAÇÃO POR SERVIÇOS DE TERCEIROS;0.0;756804.15;1T;2023
2023-01-01;359289;462119;Remuneração por Serviços de Terceiros;0.0;756804.15;1T;2023
2023-01-01;359289;46211901;Remuneração por Serviços de Terceiros;0.0;756804.15;1T;2023
2023-01-01;359289;462119011;Honorários Advocatícios;0.0;134824.09;1T;2023
2023-01-01;359289;462119012;Honorários de Auditoria;0.0;137519.92;1T;2023
2023-01-01;359289;462119013;Honorários de Consultoria;0.0;76011.82;1T;2023
2023-01-01;359289;462119014;Honorários de Serviços Técnicos;0.0;275004.2;1T;2023
2023-01-01;359289;462119015;Fretes e Carretos;0.0;804.35;1T;2023
2023-01-01;359289;462119019;Outras Despesas;0.0;132639.77;1T;2023
2023-01-01;359289;463;DESPESAS COM LOCALIZAÇÃO E FUNCIONAMENTO;0.0;1271892.34;1T;2023
2023-01-01;359289;4631;DESPESAS COM LOCALIZAÇÃO E MANUTENÇÃO;0.0;618975.6;1T;2023
2023-01-01;359289;46311;DESPESAS COM LOCALIZAÇÃO E MANUTENÇÃO;0.0;618975.6;1T;2023
2023-01-01;359289;463119;Despesas com Localização e Manutenção;0.0;618975.6;1T;2023
2023-01-01;359289;46311901;Despesas com Localização e Manutenção;0.0;618975.6;1T;2023
2023-01-01;359289;463119011;Aluguel;0.0;28009.76;1T;2023
2023-01-01;359289;463119013;Condomínios e Taxas;0.0;5569.2;1T;2023
2023-01-01;359289;463119014;Água, Luz e Gás;0.0;89563.53;1T;2023
2023-01-01;359289;463119015;Limpeza;0.0;1238.1;1T;2023
2023-01-01;359289;463119016;Consertos;0.0;2818.39;1T;2023
2023-01-01;359289;463119019;Outras Despesas;0.0;491776.62;1T;2023
2023-01-01;359289;4633;DESPESAS COM UTILIZAÇÃO DE EQUIPAMENTOS E VEÍCULOS;0.0;123852.92;1T;2023
2023-01-01;359289;46331;DESPESAS COM UTILIZAÇÃO DE EQUIPAMENTOS E VEÍCULOS;0.0;123852.92;1T;2023
2023-01-01;359289;463319;Despesas com Utilização de Equipamentos e Veículos;0.0;123852.92;1T;2023
2023-01-01;359289;46331901;Despesas com Utilização de Equipamentos e Veículos;0.0;123852.92;1T;2023
2023-01-01;359289;463319011;Aluguel;0.0;75111.24;1T;2023
2023-01-01;359289;463319013;Manutenção e Consertos;0.0;4154.59;1T;2023
2023-01-01;359289;463319014;Combustível;0.0;44587.09;1T;2023
2023-01-01;359289;4637;DESPESAS COM BENS DE USO PRÓPRIO;0.0;73166.84;1T;2023
2023-01-01;359289;46371;DESPESAS COM BENS DE USO PRÓPRIO;0.0;73166.84;1T;2023
2023-01-01;359289;463719;Despesas com Bens de Uso Próprio;0.0;73166.84;1T;2023
2023-01-01;359289;46371901;Despesas com Bens de Uso Próprio;0.0;73166.84;1T;2023
2023-01-01;359289;463719011;Depreciações;0.0;73166.84;1T;2023
2023-01-01;359289;4638;DESPESAS COM BENS INTANGÍVEIS;0.0;59415.39;1T;2023
2023-01-01;359289;46381;DESPESAS COM BENS INTANGÍVEIS;0.0;59415.39;1T;2023
2023-01-01;359289;463819;Despesas com Bens Intangíveis;0.0;59415.39;1T;2023
2023-01-01;359289;46381901;Despesas com Bens Intangíveis;0.0;59415.39;1T;2023
2023-01-01;359777;463919719;Outras Despesas com Localização e Funcionamento;0.0;13086.56;1T;2023
2023-01-01;359777;464;DESPESAS COM PUBLICIDADE E PROPAGANDA INSTITUCIONAL;0.0;4730.77;1T;2023
2023-01-01;359777;4641;PUBLICIDADE E PROPAGANDA;0.0;4730.77;1T;2023
2023-01-01;359777;46411;PUBLICIDADE E PROPAGANDA;0.0;4730.77;1T;2023
2023-01-01;359777;464119;Publicidade e Propaganda;0.0;4730.77;1T;2023
2023-01-01;359777;46411911;Publicidade e Propaganda;0.0;2871.64;1T;2023
2023-01-01;359777;464119111;Publicidade e Propaganda;0.0;1517.53;1T;2023
2023-01-01;359777;464119112;Brindes;0.0;1354.11;1T;2023
2023-01-01;359777;46411921;Publicidade e Propaganda;0.0;160.43;1T;2023
2023-01-01;359777;464119211;Publicidade e Propaganda;0.0;84.78;1T;2023
2023-01-01;359777;464119212;Brindes;0.0;75.65;1T;2023
2023-01-01;359777;46411971;Publicidade e Propaganda;0.0;1698.7;1T;2023
2023-01-01;359777;464119711;Publicidade e Propaganda;0.0;897.69;1T;2023
2023-01-01;359777;464119712;Brindes;0.0;801.01;1T;2023
2023-01-01;359777;465;DESPESAS COM TRIBUTOS;0.0;152305.47;1T;2023
2023-01-01;359777;4651;IMPOSTOS;0.0;6480.83;1T;2023
2023-01-01;359777;46511;IMPOSTOS;0.0;6480.83;1T;2023
2023-01-01;359777;465119;Impostos;0.0;6480.83;1T;2023
2023-01-01;359777;46511911;Impostos;0.0;3933.96;1T;2023
2023-01-01;359777;465119112;Impostos Estaduais;0.0;684.34;1T;2023
2023-01-01;359777;465119119;Impostos Municipais;0.0;3249.62;1T;2023
2023-01-01;359777;46511921;Impostos;0.0;219.77;1T;2023
2023-01-01;359777;465119212;Impostos Estaduais;0.0;38.23;1T;2023
2023-01-01;359777;465119219;Impostos Municipais;0.0;181.54;1T;2023
2023-01-01;359777;46511971;Impostos;0.0;2327.1;1T;2023
2023-01-01;359777;465119712;Impostos Estaduais;0.0;404.81;1T;2023
2023-01-01;359777;465119719;Impostos Municipais;0.0;1922.29;1T;2023
2023-01-01;359777;4652;CONTRIBUIÇÕES;0.0;143976.27;1T;2023
2023-01-01;359777;46521;CONTRIBUIÇÕES;0.0;143976.27;1T;2023
2023-01-01;359777;465219;Contribuições;0.0;143976.27;1T;2023
2023-01-01;359777;46521911;Contribuições;0.0;87395.48;1T;2023
2023-01-01;359777;465219119;Outras Contribuições;0.0;87395.48;1T;2023
2023-01-01;359777;46521921;Contribuições;0.0;4882.44;1T;2023
2023-01-01;359777;465219219;Outras Contribuições;0.0;4882.44;1T;2023
2023-01-01;359777;46521971;Contribuições;0.0;51698.35;1T;2023
2023-01-01;359777;465219719;Outras Contribuições;0.0;51698.35;1T;2023
2023-01-01;359777;4653;TAXA DE SAÚDE SUPLEMENTAR;0.0;1848.37;1T;2023
2023-01-01;359777;46531;TAXA DE SAÚDE SUPLEMENTAR;0.0;1848.37;1T;2023
2023-01-01;359777;465319;Taxa de Saúde Suplementar;0.0;1848.37;1T;2023
2023-01-01;359777;46531911;Taxa de Saúde Suplementar;0.0;1121.99;1T;2023
2023-01-01;359777;465319111;Taxa de Saúde Suplementar;0.0;1121.99;1T;2023
2023-01-01;359777;46531921;Taxa de Saúde Suplementar;0.0;62.68;1T;2023
2023-01-01;359777;465319211;Taxa de Saúde Suplementar;0.0;62.68;1T;2023
2023-01-01;359777;46531971;Taxa de Saúde Suplementar;0.0;663.7;1T;2023
2023-01-01;359777;465319711;Taxa de Saúde Suplementar;0.0;663.7;1T;2023
2023-01-01;359777;468;DESPESAS ADMINISTRATIVAS DIVERSAS;0.0;57875.66;1T;2023
2023-01-01;359777;4681;DESPESAS ADMINISTRATIVAS DIVERSAS;0.0;57875.66;1T;2023
2023-01-01;359777;46811;DESPESAS DIVERSAS;0.0;57875.66;1T;2023
2023-01-01;359777;468119;Despesas Diversas;0.0;57875.66;1T;2023
2023-01-01;359777;46811911;Despesas Diversas;0.0;35131.28;1T;2023
2023-01-01;359777;468119112;Despesas com Contribuições e Donativos;0.0;7623.03;1T;2023
2023-01-01;359777;468119113;Despesas Judiciais;0.0;7990.98;1T;2023
2023-01-01;359777;468119119;Outras Despesas;0.0;19517.27;1T;2023
2023-01-01;359777;46811921;Despesas Diversas;0.0;1962.65;1T;2023
2023-01-01;359777;468119212;Despesas com Contribuições e Donativos;0.0;425.87;1T;2023
2023-01-01;359777;468119213;Despesas Judiciais;0.0;446.42;1T;2023
2023-01-01;359777;468119219;Outras Despesas;0.0;1090.36;1T;2023
2023-01-01;359777;46811971;Despesas Diversas;0.0;20781.73;1T;2023
2023-01-01;359777;468119712;Despesas com Contribuições e Donativos;0.0;4509.37;1T;2023
2023-01-01;359777;468119713;Despesas Judiciais;0.0;4727.02;1T;2023
2023-01-01;359777;468119719;Outras Despesas;0.0;11545.34;1T;2023
2023-01-01;359777;6;CONTAS DE DESTINAÇÃO/APURAÇÃO DE RESULTADO;0.0;3083540.29;1T;2023
2023-01-01;359777;61;IMPOSTOS E PARTICIPAÇÕES SOBRE O LUCRO;0.0;669273.14;1T;2023
2023-01-01;359777;611;IMPOSTOS E CONTRIBUIÇÕES;0.0;669273.14;1T;2023
2023-01-01;359777;6111;IMPOSTO DE RENDA;0.0;490524.37;1T;2023
2023-01-01;359777;61111;IMPOSTO DE RENDA;0.0;490524.37;1T;2023
2023-01-01;359777;611119;Imposto de Renda;0.0;490524.37;1T;2023
